node1,node2,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
ABCA1,SLC16A3,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.481,0.49
ABCA1,AKT1,0.0,0.0,0.0,0.0,0.062,0.057,0.0,0.471,0.491
ABCA1,ACACA,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.539,0.549
ABCA1,MTTP,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.571,0.581
ABCA1,IL6,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.594,0.601
ABCA1,INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.602
ABCA1,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607,0.607
ABCA1,NR1H4,0.0,0.0,0.0,0.0,0.062,0.06,0.0,0.607,0.623
ABCA1,CROT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.712
ABCA1,LDLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784,0.784
ABCA1,RXRA,0.0,0.0,0.0,0.0,0.062,0.06,0.8,0.424,0.885
ABCA1,PPARA,0.0,0.0,0.0,0.0,0.062,0.06,0.9,0.708,0.97
ABCB1,CD4,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.363,0.409
ABCB1,SLC22A4,0.0,0.004,0.0,0.0,0.049,0.059,0.0,0.525,0.538
ABCB1,EPOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.436
ABCB1,PON1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.51,0.521
ABCB1,CYP3A5,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.883,0.885
ABCB1,CCND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.457
ABCB1,GAPDH,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.576,0.585
ABCB1,NR3C1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.391,0.4
ABCB1,OPRD1,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.408,0.418
ABCB1,ABCG2,0.0,0.0,0.0,0.556,0.091,0.135,0.0,0.931,0.518
ABCB1,LRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42
ABCB1,SLC22A5,0.0,0.004,0.0,0.0,0.049,0.059,0.0,0.522,0.535
ABCB1,APOE,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.391,0.404
ABCB1,SLCO1B1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.806,0.811
ABCB1,GGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.432
ABCB1,CYP2C9,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.713,0.719
ABCB1,PPIG,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.747,0.751
ABCB1,SLC6A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.457
ABCB1,ATP4A,0.0,0.0,0.0,0.0,0.062,0.063,0.0,0.479,0.503
ABCB1,MAPK3,0.0,0.0,0.0,0.0,0.062,0.063,0.0,0.415,0.441
ABCB1,KDR,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.391,0.404
ABCB1,EGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.55
ABCB1,TP53,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.616,0.96
ABCB1,ERBB2,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.558,0.568
ABCB1,EGFR,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.687,0.694
ABCB1,SLC7A11,0.0,0.0,0.0,0.0,0.05,0.056,0.0,0.391,0.406
ABCB1,AKR1B1,0.0,0.0,0.0,0.0,0.145,0.056,0.0,0.511,0.571
ABCB1,HMGCR,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.51,0.554
ABCB1,KIT,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.457,0.468
ABCB1,SLCO2B1,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.668,0.685
ABCB1,CTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.446
ABCB1,ALB,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.587,0.596
ABCB1,ALDH1A1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.527,0.556
ABCB1,CYP2A6,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.524,0.534
ABCB1,SLC22A11,0.0,0.002,0.0,0.0,0.062,0.059,0.0,0.438,0.461
ABCB1,MGMT,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.445,0.457
ABCB1,BCL2L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.501
ABCB1,FNTA,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.361,0.446
ABCB1,P2RY12,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.517,0.534
ABCB1,CASP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566,0.566
ABCB1,GSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.505
ABCB1,TPMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.507
ABCB1,TYMS,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.609,0.618
ABCB1,HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.395,0.427
ABCB1,NR1I2,0.0,0.0,0.0,0.0,0.085,0.056,0.0,0.739,0.754
ABCB1,CYP3A4,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.962,0.964
ABCB1,CYP1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64
ABCB1,CTNNB1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.52,0.528
ABCB1,ANXA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.479
ABCB1,FN1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.477,0.489
ABCB1,CES1,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.4,0.406
ABCB1,CYP2D6,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.742,0.748
ABCB1,COMT,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.606
ABCB1,TOP1,0.0,0.0,0.0,0.0,0.062,0.059,0.0,0.518,0.537
ABCB1,DRD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.4
ABCB1,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.426
ABCB1,DPYD,0.059,0.0,0.0,0.0,0.062,0.0,0.0,0.512,0.532
ABCB1,ABCC2,0.0,0.0,0.0,0.597,0.065,0.056,0.0,0.888,0.407
ABCB1,JUN,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.409,0.419
ABCB1,CYP2C8,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.684,0.691
ABCB1,HSP90AB1,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.378,0.41
ABCB1,ABL1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.417,0.429
ABCB1,FPGS,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.464,0.477
ABCB1,SRC,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.395,0.407
ABCB1,UGCG,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.414,0.423
ABCB1,SLC15A1,0.0,0.0,0.0,0.0,0.058,0.064,0.0,0.546,0.564
ABCB1,MTHFR,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.555
ABCB1,SLC29A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.494
ABCB1,VKORC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557,0.557
ABCB1,SULT1A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.395,0.408
ABCB1,GSTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.595
ABCB1,ABCC1,0.0,0.0,0.0,0.591,0.051,0.056,0.0,0.924,0.417
ABCB1,IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.419
ABCB1,OPRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.636
ABCB1,DHFR,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.473,0.485
ABCB1,CD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.658
ABCB1,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455
ABCB1,ESR1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.47,0.478
ABCB1,HRAS,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.408,0.417
ABCB1,SLC2A1,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.444,0.454
ABCB1,SLC15A2,0.0,0.0,0.0,0.0,0.058,0.064,0.0,0.487,0.509
ABCB1,ATP2C1,0.0,0.0,0.0,0.0,0.052,0.063,0.0,0.672,0.683
ABCB1,HTR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.402
ABCB1,HIF1A,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.598,0.603
ABCB1,SLC16A1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.387,0.401
ABCB1,NR1H4,0.0,0.0,0.0,0.0,0.091,0.056,0.0,0.366,0.408
ABCB1,AKT1,0.0,0.0,0.0,0.0,0.062,0.06,0.0,0.62,0.636
ABCB1,CYP1B1,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.473,0.481
ABCB11,SULT2A1,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.66,0.672
ABCB11,APOA1,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.436,0.467
ABCB11,ABCG2,0.0,0.0,0.0,0.56,0.062,0.135,0.0,0.765,0.434
ABCB11,CANX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.445
ABCB11,SLCO1B1,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.831,0.856
ABCB11,CYP27A1,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.695,0.703
ABCB11,BAAT,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.722,0.735
ABCB11,CYP2C9,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.47,0.497
ABCB11,PPIG,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.571,0.578
ABCB11,SCARB1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.534,0.544
ABCB11,VDR,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.39,0.4
ABCB11,ABCC3,0.0,0.0,0.0,0.573,0.065,0.056,0.0,0.828,0.402
ABCB11,CPT1A,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.399,0.413
ABCB11,RXRA,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.391,0.414
ABCB11,ABCC2,0.0,0.0,0.0,0.584,0.084,0.056,0.0,0.882,0.427
ABCB11,CYP2C8,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.396,0.431
ABCB11,TBXAS1,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.429,0.436
ABCB11,FNTA,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.361,0.446
ABCB11,CYP1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.462
ABCB11,ALB,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.427,0.466
ABCB11,CROT,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.492,0.503
ABCB11,HMGCR,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.485,0.53
ABCB11,PPARA,0.0,0.0,0.0,0.0,0.065,0.056,0.0,0.511,0.531
ABCB11,GGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.553
ABCB11,GPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572,0.572
ABCB11,NPC1L1,0.0,0.0,0.0,0.0,0.062,0.131,0.0,0.519,0.574
ABCB11,FGFR4,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.568,0.578
ABCB11,CYP3A4,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.611,0.629
ABCB11,SLCO2B1,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.67,0.677
ABCB11,FABP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.686
ABCB11,NR1I2,0.0,0.0,0.0,0.0,0.113,0.056,0.0,0.702,0.729
ABCB11,NR1H4,0.0,0.0,0.0,0.0,0.105,0.281,0.0,0.862,0.903
ABCB5,SLC32A1,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.406,0.416
ABCB5,APOA1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.655,0.662
ABCB5,ABCG2,0.0,0.0,0.0,0.554,0.062,0.135,0.0,0.765,0.438
ABCB5,LRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.463
ABCB5,NR1H2,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.512,0.519
ABCB5,TYR,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.441,0.463
ABCB5,ALDH1A1,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.426,0.441
ABCB5,FNTA,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.361,0.446
ABCB5,NR1I2,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.43,0.451
ABCB5,KCNJ11,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.747,0.775
ABCB5,SLC6A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.633
ABCB5,DDX6,0.0,0.0,0.0,0.0,0.062,0.057,0.0,0.436,0.458
ABCB5,CD44,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.458,0.569
ABCC1,SLC22A4,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.424,0.45
ABCC1,GSR,0.0,0.0,0.0,0.0,0.094,0.137,0.0,0.385,0.477
ABCC1,CYP3A5,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.464,0.476
ABCC1,GAPDH,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.473,0.492
ABCC1,GCLC,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.496,0.509
ABCC1,ABCG2,0.0,0.0,0.0,0.0,0.062,0.135,0.0,0.923,0.932
ABCC1,SLC22A5,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.425,0.451
ABCC1,SLCO1B1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.611,0.619
ABCC1,PPIG,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.415,0.426
ABCC1,TP53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.459
ABCC1,ERBB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.417
ABCC1,SOD1,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.387,0.445
ABCC1,EGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.478
ABCC1,SLCO2B1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.61,0.619
ABCC1,ALB,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.403,0.417
ABCC1,ALDH1A1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.4,0.414
ABCC1,SLC22A11,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.402,0.429
ABCC1,CTLA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.447
ABCC1,CASP3,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.412,0.422
ABCC1,TYMS,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.493,0.504
ABCC1,NR1I2,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.505,0.523
ABCC1,CYP3A4,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.528,0.539
ABCC1,DPP4,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.433,0.445
ABCC1,CYP2D6,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.394,0.407
ABCC1,TOP1,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.408,0.43
ABCC1,ABCG1,0.0,0.0,0.0,0.0,0.062,0.135,0.0,0.602,0.649
ABCC1,DPYD,0.059,0.0,0.0,0.0,0.063,0.0,0.0,0.396,0.421
ABCC1,GCLM,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.393,0.415
ABCC1,FPGS,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.422,0.449
ABCC1,SLC15A1,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.417,0.448
ABCC1,SLC29A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46
ABCC1,GSTP1,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.483,0.49
ABCC1,DHFR,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.391,0.404
ABCC1,CD44,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.413,0.432
ABCC1,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.447
ABCC1,HRAS,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.294,0.48
ABCC1,AKT1,0.0,0.0,0.0,0.0,0.062,0.06,0.0,0.468,0.49
ABCC1,SLC15A2,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.469,0.497
ABCC1,VDAC3,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.048,0.669
ABCC1,LTB4R2,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.72,0.728
ABCC2,SLC22A4,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.517,0.539
ABCC2,GSR,0.0,0.0,0.0,0.0,0.081,0.137,0.0,0.317,0.411
ABCC2,SULT2A1,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.528,0.586
ABCC2,CYP3A5,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.667,0.704
ABCC2,GCLC,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.484,0.496
ABCC2,APOA1,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.263,0.408
ABCC2,ABCG2,0.0,0.0,0.0,0.0,0.062,0.135,0.0,0.89,0.903
ABCC2,SLC22A5,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.511,0.533
ABCC2,SLCO1B1,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.847,0.862
ABCC2,CYP27A1,0.0,0.0,0.0,0.0,0.063,0.056,0.0,0.464,0.485
ABCC2,BAAT,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.457,0.502
ABCC2,CYP2C9,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.567,0.603
ABCC2,PPIG,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.603,0.61
ABCC2,SCARB1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.398,0.411
ABCC2,NPC1L1,0.0,0.0,0.0,0.0,0.062,0.177,0.0,0.322,0.431
ABCC2,SLCO2B1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.716,0.722
ABCC2,FTCD,0.0,0.0,0.0,0.0,0.638,0.0,0.0,0.053,0.643
ABCC2,ALB,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.436,0.518
ABCC2,CYP2A6,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.376,0.428
ABCC2,SLC22A11,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.564,0.584
ABCC2,AGXT,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.157,0.493
ABCC2,FGA,0.0,0.0,0.0,0.0,0.399,0.056,0.0,0.0,0.408
ABCC2,GSTM1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.454,0.465
ABCC2,TPMT,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.392,0.405
ABCC2,TYMS,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.384,0.432
ABCC2,SLC2A2,0.0,0.0,0.0,0.0,0.617,0.0,0.0,0.167,0.667
ABCC2,GSTA1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.415,0.428
ABCC2,NR1I2,0.0,0.0,0.0,0.0,0.096,0.056,0.0,0.704,0.725
ABCC2,ANG,0.0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.517
ABCC2,CYP3A4,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.713,0.744
ABCC2,CYP1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.475
ABCC2,CES1,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.4,0.435
ABCC2,DPP4,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.629,0.637
ABCC2,CYP2D6,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.524,0.535
ABCC2,DPYD,0.059,0.0,0.0,0.0,0.065,0.0,0.0,0.429,0.454
ABCC2,GCLM,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.389,0.412
ABCC2,GPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.408
ABCC2,SULT1A1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.402,0.416
ABCC2,FABP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.418
ABCC2,SLC46A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.406,0.419
ABCC2,SLC29A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.419
ABCC2,MTHFR,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.438
ABCC2,CYSLTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.439
ABCC2,SLC15A2,0.0,0.0,0.0,0.0,0.062,0.076,0.0,0.436,0.468
ABCC2,F7,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.439,0.486
ABCC2,GSTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.532
ABCC2,XDH,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.49,0.545
ABCC2,SLC15A1,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.574,0.597
ABCC2,CYP2C8,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.566,0.602
ABCC2,NR1H4,0.0,0.0,0.0,0.0,0.463,0.056,0.0,0.65,0.807
ABCC3,SLC22A4,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.402,0.429
ABCC3,SULT2A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.519,0.529
ABCC3,GCLC,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.441,0.455
ABCC3,ABCG2,0.0,0.0,0.0,0.548,0.062,0.135,0.0,0.835,0.47
ABCC3,KCNJ8,0.0,0.0,0.0,0.0,0.065,0.148,0.0,0.413,0.491
ABCC3,SLC22A5,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.479,0.503
ABCC3,SLCO1B1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.78,0.785
ABCC3,CYP27A1,0.0,0.0,0.0,0.0,0.064,0.056,0.0,0.479,0.499
ABCC3,CYP2C9,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.396,0.41
ABCC3,PPIG,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.456,0.466
ABCC3,LTB4R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.436
ABCC3,NQO1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.425,0.454
ABCC3,ALDH6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.456
ABCC3,SLC15A2,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.432,0.463
ABCC3,SLC29A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.462,0.474
ABCC3,CYSLTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.476
ABCC3,KCNJ11,0.0,0.0,0.0,0.0,0.053,0.189,0.0,0.387,0.488
ABCC3,ABCG1,0.0,0.0,0.0,0.0,0.062,0.135,0.0,0.51,0.568
ABCC3,CYP3A4,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.566,0.575
ABCC3,SLC15A1,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.576,0.599
ABCC3,NR1I2,0.0,0.0,0.0,0.0,0.066,0.056,0.0,0.64,0.655
ABCC3,NR1H4,0.0,0.0,0.0,0.0,0.116,0.056,0.0,0.634,0.668
ABCC3,SLCO2B1,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.71,0.717
ABCC3,ALB,0.0,0.0,0.0,0.0,0.065,0.0,0.9,0.265,0.925
ABCC3,FABP6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.454,0.943
ABCC4,SLC22A4,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.541,0.562
ABCC4,SULT2A1,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.505,0.511
ABCC4,GCLC,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.483,0.496
ABCC4,ABCG2,0.0,0.0,0.0,0.549,0.062,0.135,0.0,0.861,0.48
ABCC4,SLC22A5,0.0,0.0,0.0,0.0,0.062,0.064,0.0,0.541,0.562
ABCC4,LGALS3,0.0,0.0,0.0,0.0,0.0,0.471,0.0,0.049,0.475
ABCC4,SLCO1B1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.726,0.732
ABCC4,CYP27A1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.42,0.429
ABCC4,BAAT,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.39,0.403
ABCC4,CYP2C9,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.406,0.411
ABCC4,PPIG,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.458,0.468
ABCC4,SLC7A5,0.0,0.0,0.0,0.0,0.062,0.075,0.0,0.388,0.422
ABCC4,LRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.609
ABCC4,SLCO2B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719,0.719
ABCC4,PTGER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
ABCC4,HPGD,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.424,0.434
ABCC4,SLC22A11,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.686,0.694
ABCC4,TPMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.503
ABCC4,NR1I2,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.574,0.58
ABCC4,CYP3A4,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.525,0.536
ABCC4,DPP4,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.432,0.444
ABCC4,F7,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.473,0.484
ABCC4,SLC15A1,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.537,0.562
ABCC4,SLC16A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.398,0.412
ABCC4,CYSLTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.522
ABCC4,SLC15A2,0.0,0.0,0.0,0.0,0.058,0.076,0.0,0.528,0.553
ABCC4,SLC29A1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.564,0.574
ABCC4,FABP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.608
ABCC4,NR1H4,0.0,0.0,0.0,0.0,0.083,0.056,0.0,0.596,0.619
ABCC8,KCNQ1,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.504,0.512
